                Year                 Doy        Cinput(gC/s)      Foliage(gC/m2)        Woody(gC/m2)   Met_litter(gC/m2)   Str_litter(gC/m2)    Fast_soil(gC/m2)    Slow_soil(gC/m2)    Pass_soil(gC/m2)          I(gC/m2/s)  Residence time(yr)     Capacity(gC/m2)    Potential(gC/m2)
                1472                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610122E+02     0.155969784E+04     0.107664308E+03     0.706804443E+04     0.733560685E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.720774991E-02
                1473                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674031E+03     0.706804153E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.355017436E-03
                1474                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674455E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.552522228E-04
                1475                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674474E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.410934197E-04
                1476                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.394274031E-04
                1477                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.383391645E-04
                1478                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.373065225E-04
                1479                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.363050154E-04
                1480                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289601581E+02     0.155969784E+04     0.107673105E+03     0.706804193E+04     0.733560682E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.353323191E-04
                1481                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289214315E+02     0.155969784E+04     0.107480065E+03     0.706810482E+04     0.733560764E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.171441002E+00
                1482                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610127E+02     0.155969784E+04     0.107664717E+03     0.706804432E+04     0.733560685E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.691656503E-02
                1483                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674049E+03     0.706804153E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.339059593E-03
                1484                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674456E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.513821414E-04
                1485                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674474E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.378381950E-04
                1486                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.362831993E-04
                1487                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.352811051E-04
                1488                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.343309532E-04
                1489                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.334094099E-04
                1490                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289601874E+02     0.155969784E+04     0.107673165E+03     0.706804191E+04     0.733560682E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.325143367E-04
                1491                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289227708E+02     0.155969784E+04     0.107488062E+03     0.706810225E+04     0.733560760E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.164640924E+00
                1492                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610132E+02     0.155969784E+04     0.107665109E+03     0.706804420E+04     0.733560685E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.663716653E-02
                1493                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674066E+03     0.706804152E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.323876546E-03
                1494                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674457E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.477992014E-04
                1495                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674474E+03     0.706804140E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.348416787E-04
                1496                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.333896669E-04
                1497                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.324668332E-04
                1498                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.315925708E-04
                1499                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.307446030E-04
                1500                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289602158E+02     0.155969784E+04     0.107673221E+03     0.706804189E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.299209646E-04
                1501                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289240649E+02     0.155969784E+04     0.107495732E+03     0.706809979E+04     0.733560757E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.158110090E+00
                1502                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610136E+02     0.155969784E+04     0.107665485E+03     0.706804409E+04     0.733560684E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.636907538E-02
                1503                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610270E+02     0.155969784E+04     0.107674082E+03     0.706804152E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.309426533E-03
                1504                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674458E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.444813561E-04
                1505                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674474E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.320832899E-04
                1506                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.307268299E-04
                1507                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.298769316E-04
                1508                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.290724893E-04
                1509                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610271E+02     0.155969784E+04     0.107674475E+03     0.706804141E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.282922215E-04
                1510                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289602433E+02     0.155969784E+04     0.107673275E+03     0.706804188E+04     0.733560681E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.275343120E-04
                1511                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289253155E+02     0.155969784E+04     0.107503089E+03     0.706809743E+04     0.733560754E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.151837898E+00
                1512                 365     0.224500000E-04     0.495940909E+03     0.106571566E+05     0.289610141E+02     0.155969784E+04     0.107665846E+03     0.706804399E+04     0.733560684E+04     0.707983200E+03     0.384939629E+02     0.272530791E+05     0.611183226E-02
